Date,Forecast Regime,Benchmark Return,Dynamic Return,Risk Free,Benchmark Turnover,Dynamic Turnover,Growth Forecast,Inflation Forecast,Benchmark Stocks,Benchmark Bonds,Benchmark Commodities,Dynamic Stocks,Dynamic Bonds,Dynamic Commodities
2007-08-31,SF,-0.020118073438108317,-0.014975317593874108,0.0035,0.0012053305083029875,0.4088163772448296,1.038536482051125,2.654323992969002,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22424349460035076,0.36692872646040525,0.40882777893923794
2007-09-30,SG,0.015580920546833518,0.014332355937498922,0.003241666666666667,0.01179156335770179,0.4086288818012702,0.4211909248615749,2.5776413068744484,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2993511701013683,0.7006343956081854,1.4434290446128372e-05
2007-10-31,SG,0.019262034508988096,0.019750202817622013,0.00325,0.006293565369322546,0.00048294702282120837,0.37969360245224404,2.5077939206380053,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.30489561679136973,0.6950883040247353,1.607918389516638e-05
2007-11-30,SG,-0.003086152258393607,-0.00717492613366516,0.002725,0.006782957057905825,0.0006424176278991711,0.4663909543472459,2.624461659744052,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.31030855303318367,0.6896748531424292,1.6593824387191197e-05
2007-12-31,SF,0.001969891497240806,0.0007979204423157796,0.0025,0.013233547591875894,0.4069598861346392,-0.15008151167654585,2.7988812576766913,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22007855157202758,0.3729444371632562,0.4069770112647101
2008-01-31,SF,-0.013207977505696243,-0.004618734800866854,0.0022916666666666667,0.002239124685779359,0.0010392607272757814,-0.4423484124509842,2.856637485157789,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22285561350635635,0.37217105127219036,0.4049733352214469
2008-02-29,SF,-0.001565761718436211,0.0010149233245523683,0.0017666666666666666,0.01745402201572091,0.0023142452667697377,-1.0262558841251224,2.8624173463179625,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21140975625435532,0.3760019685690927,0.4125882751765465
2008-03-31,SF,-0.00470057519402048,0.0008002829999182182,0.00105,0.0044214114278341154,0.0022360620966408035,-1.4583028040369053,2.84180707668088,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.20894829291546385,0.3736550058374948,0.41739670124703643
2008-04-30,SF,0.022453632098971953,0.018312747013916643,0.001075,0.011106384626223542,0.006544855066107372,-1.9532301017126665,2.8229315565067354,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.20376742724766803,0.36185606725142444,0.4343765055009008
2008-05-31,SF,0.015994519170648733,0.015456043812795259,0.0014416666666666666,0.0075691521699865205,0.0019314435734213153,-1.8609466427700265,2.86440659759209,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2104567370792442,0.3554512305689934,0.43409203235175575
2008-06-30,HU,-0.009766579811679395,-0.012655155412893046,0.0015500000000000002,0.008234055348223551,0.18279601429289427,-1.5932598390070702,2.9375663577369275,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3956924754407648,0.28376302843398094,0.320544496125224
2008-07-31,HU,-0.01557438563568853,-0.018252385017137718,0.0013583333333333331,0.011961929539889171,0.026576428179472644,-1.6849278981759117,3.066259496547094,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.39183974956833095,0.2597214894540587,0.3484387609775826
2008-08-31,HU,-0.010873688815154972,-0.012994430391249069,0.0014333333333333333,0.016074858429176775,0.012751235661183316,-1.7735714807425953,3.172806385113161,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.380695004964136,0.24952037581975675,0.3697846192160788
2008-09-30,SF,-0.046048818225542305,-0.04029864476019946,0.0009416666666666666,0.006994887395888827,0.1952814260460385,-2.2014300496905914,3.343141403287717,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1873357490897814,0.3432789494944588,0.46938530141575713
2008-10-31,SF,-0.11733497313836472,-0.09184411116075851,0.0005583333333333333,0.012403169429984262,0.0040641690255960455,-3.3365608277457954,3.3184400114858152,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.18544387155506512,0.3273832603730585,0.48717286807187427
2008-11-30,SF,-0.03696091469627817,-0.026848728877810337,0.00015833333333333332,0.04060872148020228,0.016134520572333555,-6.409775372824106,3.1568523662847063,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14889535629691433,0.35001833107098684,0.5010863126320966
2008-12-31,SG,0.007113128975452613,0.04145008599757832,2.4999999999999998e-05,0.02621634593519448,0.4883758043546601,-7.437995728676894,2.692872899569675,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.24993627379069858,0.7500475340237321,1.619218556939266e-05
2009-01-31,SG,-0.0006126432182225922,0.0008057957214909429,0.00010833333333333333,0.016028495225861666,0.0063499507103105335,-7.433743868053086,2.1101223401066065,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.24613942669134728,0.7538504412053197,1.0132103332859673e-05
2009-02-28,GL,-0.03481333094868374,-0.046394171063734446,0.00025,0.002104569049935695,0.4444199172084085,-6.907840994620363,1.611358259847883,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5085248524812852,0.3113312167312143,0.18014393078750066
2009-03-31,GL,-0.02410190907357818,-0.03271009163280184,0.000175,0.014833476299015186,0.0236363659583365,-6.523830968489616,1.4000703652318434,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48793719823785914,0.345028606291499,0.167034195470642
2009-04-30,SG,0.054488699651184344,0.053596000450387746,0.00013333333333333334,0.01333628424017988,0.4066149538233084,-7.306351306419827,1.098741785756701,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.23742726173391346,0.7625723191318636,4.1913378981462785e-07
2009-05-31,SG,0.047847527589932826,0.05516874083067238,0.00015,0.02281846797742293,0.0012512163224815353,-6.973074070858013,0.767962176970133,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25264430968657,0.7473554349205698,2.553925979647556e-07
2009-06-30,GL,0.02595721985456359,0.02781059741110472,0.00015,0.013455047292449007,0.36899461674734046,-5.9107121313582915,0.37016698835762885,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4965994990927188,0.36998651851695785,0.13341398239032343
2009-07-31,GL,0.011765246067975724,0.015784651001626595,0.00015,0.0021561577275673594,0.014500185277170813,-4.6816631728845195,0.03293592412253155,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48228527572881147,0.37246574613675815,0.14524897813443038
2009-08-31,GL,0.04315680109262184,0.05506672109196769,0.00014166666666666668,0.009129904003137984,0.007148560874406712,-4.196024980388484,-0.19984831502141126,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4796119219502429,0.3858588508580746,0.13452922719168248
2009-09-30,GL,0.01780889679139647,0.02574389919420734,9.999999999999999e-05,0.01603897905885507,0.010720150361134953,-3.518557151659012,-0.5584682634110966,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4862947148709638,0.38312130953356827,0.13058397559546786
2009-10-31,GL,0.012426101162005931,0.015284249726633862,5.833333333333334e-05,0.007516720151365758,0.015336247625409381,-3.272863539804264,-0.6430787970332137,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5006859339315947,0.38799842625301273,0.11131563981539251
2009-11-30,GL,0.013688907525051476,0.01412606784093025,4.1666666666666665e-05,0.0034131604801646565,0.028347296517960044,-3.1816863181086252,-0.653943146032962,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5095788845896351,0.4084358078288315,0.0819853075808938
2009-12-31,HU,0.0019554959409209625,0.0033210796467656755,4.1666666666666665e-05,0.00037218186995985336,0.26835655966849925,-3.0384097263412695,-0.30706294759670816,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.38474919013628744,0.26503578497558195,0.35021502488810086
2010-01-31,HU,0.01786629431510474,0.01747324865970522,4.9999999999999996e-05,0.003985966304784566,0.0037359073666040077,-2.6403758745010006,0.13709256928147942,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3863382014783954,0.25949277434321033,0.35416902417836216
2010-02-28,HU,-0.014381781527304264,-0.017244143893268546,9.166666666666667e-05,0.0018629231048773176,0.016318294888274493,-2.241863800198049,0.5494253481339303,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.39485572573748934,0.2659488580150982,0.3391954162473807
2010-03-31,HU,0.024357683664260703,0.02735796589302384,0.000125,0.00932254565155699,0.0029652463818711505,-2.3799712592741797,0.6161194019701512,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3878956781289948,0.2695916226141368,0.3425126992568376
2010-04-30,HU,0.01940328996380888,0.020386034155659375,0.00013333333333333334,0.01058939665328787,0.003134218638578684,-2.1274721537235943,0.7158181244987836,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3959154106430922,0.26348947379956444,0.3405951155573092
2010-05-31,HU,-0.027688084973543636,-0.03253627732153383,0.00013333333333333334,0.004978265438522866,0.002723068764323433,-1.9191152201323973,0.9056899495623025,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3995746301680523,0.26190874215235443,0.338516627679553
2010-06-30,SF,-0.006530489967261588,0.0011441547752184564,9.999999999999999e-05,0.01776932541279,0.2240162961324224,-2.6252099134180327,1.0899689502444114,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15615344130459954,0.4438169877566997,0.40002957093869257
2010-07-31,SF,0.009369430500005603,0.01126293503903263,0.00013333333333333334,0.009094941979140514,0.005867688506301955,-2.8388795779317353,1.1345923333770558,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14493937567975312,0.4555204375949124,0.39954018672532404
2010-08-31,SF,0.014872043403260987,0.014645626504655467,0.00013333333333333334,0.0036646310974458862,0.013557742096993161,-2.6129153486433654,1.0464971103155527,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1502889407464062,0.46688664269807667,0.3828244165555047
2010-09-30,HU,0.012693319725219922,0.014289483268696722,0.000125,0.0034574404560569483,0.2463040327505728,-2.4693189533800743,1.161301169344652,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3971464320221303,0.2558839367045382,0.34696963127328384
2010-10-31,HU,0.019492942817933494,0.022477230558970607,0.00010833333333333333,0.006413225974530007,0.006836714874665251,-2.4949830276166063,1.184659640416078,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3973136821591287,0.25524693122049213,0.34743938662033014
2010-11-30,HU,0.004679237705917783,0.006412250670212027,0.00011666666666666668,0.0090533581674839,0.015412811989488462,-2.44350253672302,1.298263007148145,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.403145108115984,0.2655734115405174,0.33128148034345706
2010-12-31,HU,0.010653003575690717,0.013594507751155423,0.00011666666666666668,0.004390198194436451,0.004788352515624789,-2.3853196592236463,1.280382381667821,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.40510302620806243,0.25899741707473695,0.3358995567171539
2011-01-31,HU,0.0169432313545419,0.019334984731784133,0.000125,0.006640529762905606,0.006640203971077535,-1.9616865639370287,1.3534368746146015,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4086708463410774,0.24976342966198672,0.34156572399687957
2011-02-28,HU,0.01891161825768489,0.021072978218969415,0.00010833333333333333,0.005147238883726202,0.00472951644194701,-1.702827100589112,1.444432001387878,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.41095312559841923,0.24393132082734537,0.345115553574171
2011-03-31,HU,0.0021262580058087053,0.0014308774178364999,8.333333333333333e-05,0.004793242027839789,0.0030512733731147684,-1.6845489571150507,1.6329683106957087,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.41311377854496645,0.2404045588471566,0.346481662607807
2011-04-30,HU,0.020119281441095236,0.020692067674133906,4.9999999999999996e-05,0.005068689261640835,0.003822239368056868,-1.8551436041149878,1.8462841250301156,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.40937942182235043,0.23630448122331682,0.35431609695425614
2011-05-31,HU,0.004106017985513837,0.0022670865068197786,3.3333333333333335e-05,0.001201928102439409,0.0028920653173184346,-1.4995304548423753,1.9954386516904121,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.40953207080943343,0.2336463880478063,0.3568215411426757
2011-06-30,HU,-0.015161600883719494,-0.017038002666169498,3.3333333333333335e-05,0.0036609305758611987,0.002515862881064146,-1.5773137337770065,2.1161123200346097,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.40650052748313975,0.23824800761081102,0.3552514649059724
2011-07-31,SF,0.01638645548110485,0.015432390375873224,3.3333333333333335e-05,0.0071126041538988605,0.25641377643345165,-1.8685375032585432,2.2374020721542642,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14217234077898144,0.47397940623959,0.38384825298141445
2011-08-31,SF,-0.040164014696873696,-0.018650648835332035,1.6666666666666667e-05,0.004248187288712013,0.020693707959638902,-1.7641836530881925,2.3052191627485157,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1456777865325376,0.4957035920617222,0.3586186214057198
2011-09-30,SF,-0.010335071404017324,-0.003930618801798305,8.333333333333334e-06,0.025876747873569778,0.019740448019793327,-2.5519012809613826,2.347543394316673,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.12708880993915544,0.5253836477534994,0.34752754230731053
2011-10-31,SF,0.008562995498165103,0.007654967969807549,1.6666666666666667e-05,0.007340369653892648,0.010294785167025283,-2.672325955027516,2.4389800060044844,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1337858068895512,0.5250601911392516,0.34115400197116397
2011-11-30,SF,-0.002312521558296658,-0.007678466525465396,8.333333333333334e-06,0.007048597535084217,0.015003672609159774,-2.532538086471305,2.4110712403492447,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1388038159644953,0.515210007963657,0.3459861760718207
2011-12-31,HU,0.007287622140188254,0.005997333057891865,8.333333333333334e-06,0.00546253573784658,0.27659568640214083,-2.281376102161765,2.4250189327004374,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.41129924746674545,0.2329115873706851,0.35578916516247155
2012-01-31,HU,0.022928990585060403,0.024313666876151344,2.4999999999999998e-05,0.005040603127469262,0.007572565894781086,-1.973467011606726,2.3668377091933714,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4108101561860869,0.2435548896451539,0.3456349541686825
2012-02-29,GL,0.019541012562332108,0.025566852801324758,7.5e-05,0.006362039546538467,0.33894647044322795,-1.6312235284698815,2.291284743483788,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4595697434472653,0.5404259938328304,4.262719904216964e-06
2012-03-31,GL,0.006181476796408915,0.002182728258558512,6.666666666666667e-05,0.0085364202445114,0.00530654415613796,-1.4716644314544098,2.2253842325889215,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.46326303231131705,0.5367324639119576,4.503776725232954e-06
2012-04-30,GL,-0.001534095793137947,-0.00011194532663758762,6.666666666666667e-05,0.004003260359617927,0.002468235464110735,-1.1965982696435435,2.1569628243902743,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4651249243787053,0.5348645697999029,1.0505821391519512e-05
2012-05-31,GL,-0.015062348661585482,-0.016294963188529417,7.5e-05,0.00477175885181938,0.002526396796920466,-1.2465277776072206,2.0662219453424666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4607662447966014,0.5392259011957905,7.854007608170822e-06
2012-06-30,SG,-0.008314694693569633,4.036197776556675e-05,7.5e-05,0.009163737455899656,0.24679737491075604,-1.5784865682587055,1.944768263484004,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.20187091860121004,0.7981287562902173,3.25108267182019e-07
2012-07-31,SG,0.019455958414506425,0.02821971900008413,8.333333333333333e-05,0.0044725480941515405,0.006221263868983422,-1.5763500154830827,1.747883443723232,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.20414079072705626,0.795859008308996,2.0096375685464167e-07
2012-08-31,SG,0.015899660275592968,0.009662443010451003,8.333333333333333e-05,0.005870600805854775,0.00788230971643043,-1.3836150218002292,1.6614863926955972,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21213709768462713,0.7878626996513174,2.0266386648364584e-07
2012-09-30,GL,0.015862471117808426,0.018358673676582976,9.166666666666667e-05,0.004859616508856357,0.23260668800693907,-1.1467182007672516,1.5664151428900879,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4491629368811748,0.5508337081157416,3.3550030837548304e-06
2012-10-31,GL,0.0037238304755029153,0.007766988064851979,8.333333333333333e-05,0.005233606280124453,0.04678791481405154,-1.0429880618094636,1.622624816433834,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5018830881416904,0.49811187565599496,5.036202314675502e-06
2012-11-30,GL,-0.009389829302307105,-0.009912652841425262,7.5e-05,0.0031337434507184847,0.00104640605163486,-0.828267573451157,1.6568963385300177,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5002639012458546,0.49973393076650235,2.167987642995538e-06
2012-12-31,GL,0.009327920542211009,0.014576969379203704,5.833333333333334e-05,0.0032323942898211666,0.0009726176873059749,-0.8914730317686139,1.6198748123379112,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4947017396888664,0.5052952638235401,2.9964875935949083e-06
2013-01-31,GL,0.01428879145388014,0.018912658427489366,5.833333333333334e-05,0.006716805065850789,0.0028090797845938746,-1.0281338444342742,1.613001362513599,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4992501270602624,0.5007464979181303,3.375021607057302e-06
2013-02-28,GL,0.011081814606113198,0.012199326530165566,8.333333333333333e-05,0.010117933782318206,0.010011209902011823,-0.6749013269843025,1.5781323852243674,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5020586689117515,0.49793611148132977,5.219606918702708e-06
2013-03-31,GL,0.005079678960651158,0.008431916915757974,7.5e-05,0.00204614324678673,0.0005067588839601843,-0.6581176655498011,1.545610633195238,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5050835364643921,0.4949052148307959,1.12487048119986e-05
2013-04-30,GL,0.00671611596880354,0.011243996507013182,4.9999999999999996e-05,0.0036369722919768754,0.004041812634554471,-0.545586556237305,1.5222086709261866,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5048553258618265,0.4951278135516363,1.6860586537243817e-05
2013-05-31,GL,0.006146110362347946,0.0077285529215207135,3.3333333333333335e-05,0.0034046059791111583,0.002316440312494356,-0.5057385762233323,1.4578864149019515,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4997215642781906,0.5002550105745412,2.3425147268192924e-05
2013-06-30,GL,-0.01721758037251907,-0.026317051204578824,4.1666666666666665e-05,0.010652067580694452,0.015449309087468744,-0.47781028582797147,1.4098851026721846,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4994316663190361,0.5005426836954412,2.564998552288544e-05
2013-07-31,SG,0.011506254543940971,0.01088677376383766,3.3333333333333335e-05,0.0061720993433297955,0.3184248688517864,-0.7062491447206763,1.4994391107868228,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.18169099111544187,0.8183086236759997,3.852081685475854e-07
2013-08-31,HU,0.001343807110545863,0.0017132144114748505,3.3333333333333335e-05,0.0049872972420395845,0.5841269157600297,-0.5788800267133762,1.587743851861344,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4116843969520739,0.23135026313304097,0.35696533991477797
2013-09-30,HU,0.004401480421410383,0.005262126627404212,1.6666666666666667e-05,0.0012203892996165977,0.022183634958071227,-0.5105862591720364,1.642974134253031,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.41731476982630133,0.2087709534456719,0.3739142767278233
2013-10-31,HU,0.010294100138011728,0.010118670013986945,4.1666666666666665e-05,0.002912451487704415,0.002564755183449882,-0.4960550820656043,1.5764388591502265,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4180358397056537,0.21026728987861254,0.37169687041553845
2013-11-30,HU,0.005873732384200549,0.00837677937232518,5.833333333333334e-05,0.005661787319921341,0.007498531797604083,-0.32547441810284966,1.5755466660706032,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42058228819036325,0.21877478927114594,0.3606429225383388
2013-12-31,HU,0.0022833364765915496,0.0030554303513970877,5.833333333333334e-05,0.006974138200356084,0.006112992729130323,-0.3548757560152752,1.5716529853599892,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42767536921270244,0.21086065085426262,0.36146397993284485
2014-01-31,HU,0.012041970672398428,0.010974313349504045,3.3333333333333335e-05,0.001356246612005313,0.0009893134206740983,-0.2599109160727752,1.609612167552168,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42899979701431623,0.20885175239855958,0.36214845058692235
2014-02-28,HU,0.004619509210066929,0.0030174076913748456,4.1666666666666665e-05,0.0019105020813755813,0.008325631805704808,-0.16659233921993954,1.6894419655250026,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4229766872616991,0.21859624506822922,0.35842706766991933
2014-03-31,HU,0.009938073569718018,0.012116961790724051,4.1666666666666665e-05,0.003668623455451603,0.014203321980577222,-0.207696713955361,1.7032755108121722,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42872374097471094,0.2247992655308821,0.3464769934942821
2014-04-30,HU,0.009117638007823947,0.008863931045922667,2.4999999999999998e-05,0.0042390993015919975,0.007070447957773493,-0.10292755704909291,1.6703339445830743,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.43086170690110764,0.22933670925877914,0.3398015838400037
2014-05-31,HU,0.008922102680077131,0.008655863169200848,2.4999999999999998e-05,0.0009372692420381856,0.0039062242284927245,0.1023210361304045,1.7460919161949124,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4306887736990976,0.2338782424452407,0.33543298385556514
2014-06-30,HU,0.009084531412297142,0.011262669631598835,3.3333333333333335e-05,0.003423565634856157,0.006131426465052395,0.25851542327376154,1.8472700396434387,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4302645598676162,0.24154798420890056,0.3281874559234036
2014-07-31,HU,0.0015543036301522994,0.002393577069146901,2.4999999999999998e-05,0.0049716288899412375,0.003359827196781906,0.22740995530370076,1.9701314079644394,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.43238151948822795,0.24041780667259632,0.32720067383909385
2014-08-31,HU,-0.0012170970194971317,-0.0038464728175341568,2.4999999999999998e-05,0.001905641292098581,0.0023117436831012333,0.26315897790760323,1.9815605445476838,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.43289082021815906,0.23884819126712348,0.32826098851463054
2014-09-30,HU,-0.002288095613047363,-0.00040149935511799505,1.6666666666666667e-05,0.005168488148687145,0.009094208219557434,0.2719922492198456,1.9813783055889302,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4302138132002378,0.2509361557319252,0.31885003106777315
