Date,EW,EW+Regime,MinVar,MinVar+Regime,MV,MV+Regime
2007-01-30,0.007469580939383703,0.005989568423531015,0.0012853612519908458,0.0008053334983695195,0.0040253941931193546,0.0057809767861867895
2007-01-31,0.0064266783908445355,0.005239777733750868,0.004031413868930585,0.0034058101107084997,0.005791940259513492,0.005773943107273651
2007-02-01,0.003873753890213109,0.007140658581758365,0.0010134522292434423,0.0012288067633730508,0.004827053482972698,0.006498959058561842
2007-02-02,0.00013632810603101146,-0.0003118160374878309,0.000956865520235008,0.000849785525592574,2.708939438436892e-05,0.00010697093283379972
2007-02-05,0.001067386347834727,-0.0014706970990969455,0.0014427554475803235,0.0014637967439566444,-0.00041481895167754505,-0.0011765576749521198
2007-02-06,0.004079743981313672,0.0040171959063386034,0.0013931714688898346,0.0011582116142688345,0.008401955279721715,0.006136288214450422
2007-02-07,0.0029823632937381397,0.0025001027461906333,0.0022189550707819696,0.0022167566317027394,0.009821254529018905,0.00614498371551622
2007-02-08,0.0014925795043986931,-0.002651589780708269,0.0005628053021093061,0.0003440495498912509,-0.004402253941382786,-0.003662647355255101
2007-02-09,-0.004163332760091587,-0.005876747040044461,-0.0025411239846639348,-0.00212533503612857,-0.006303812959278958,-0.0070243243528005875
2007-02-12,-0.006889535159868391,-0.0036513904941244523,-0.0013214536750680759,-0.0009579138315612754,-0.008667997276918303,-0.006575815189352502
2007-02-13,0.007826984926367565,0.010548159407096875,0.0010565646308438928,0.000847147619762744,0.01185051096524071,0.01228009783671187
2007-02-14,0.004703979270770523,0.010000356966804033,0.003527493817002335,0.0032168804085330027,0.002185972574242428,0.006571208341180058
2007-02-15,0.0021433522819613014,0.0012410590373071097,0.0017544635476100744,0.0016096168075592997,0.0037523574557745114,0.002468460345104225
2007-02-16,0.0017761522818922962,-0.00043640804247625293,0.0006581685550479942,0.00041233703738043835,-0.001050243893619991,-0.0008631290740033133
2007-02-20,0.0011829572986791041,0.0017820865726880279,0.0013172860925013486,0.001240832496782024,0.0040200054777120835,0.0029638890325646037
2007-02-21,0.003624555554327122,-0.002761651719982209,-4.7071326357790954e-05,-8.757524003628374e-05,-0.002607186579298646,-0.0028603933253106874
2007-02-22,0.00010829469464558258,0.0018522635542195449,-0.0005197186402541163,-0.00034413309661524894,-0.0005519059350867972,0.00040743763205009203
2007-02-23,-0.0002591691844335247,-0.0003901702858624303,0.001235178249607994,0.0009295760698466354,-0.006435211052255396,-0.003832329609779348
2007-02-26,0.0017891732227667846,-0.00018680786756372685,0.0017481070259291486,0.0013194750798139886,-0.0018749528463999161,-0.0011531249449768042
2007-02-27,-0.0273583101566958,-0.04047532132414628,-0.0025706075515358824,-0.0022922003698254726,-0.027861159881393684,-0.03868291613259899
2007-02-28,0.007630653870534726,0.009948705422183705,0.0018250037742466368,0.0019935187845373835,0.00696274842425424,0.009065497241038034
2007-03-01,-0.004743575122981202,-0.0029843820840078496,-0.0009601340787188713,-0.00097877603092129,-0.007943181890290512,-0.006607537567407534
2007-03-02,-0.010041996267534624,-0.013181761736661456,-0.0007297618430330235,-0.0007387110580516482,-0.011025912361070415,-0.013221394225271764
2007-03-05,-0.014577615673681703,-0.009564461606022751,-0.0031729421134009594,-0.0029280590497812293,-0.02365201310728619,-0.02199796054688115
2007-03-06,0.01635669324898112,0.016964275954455654,0.0010721295372094523,0.0009736481493172552,0.024645052305029537,0.025015893140003416
2007-03-07,0.0005125982450251091,-0.0010027673570012195,0.0016701674899356291,0.0015882294944443084,-0.004911876578777825,-0.006350564785163304
2007-03-08,0.006893907243783463,0.008420748197260897,0.0015264038770369593,0.0013162707057140857,0.011068784208933398,0.012205173134360094
2007-03-09,-0.0008853258736212586,-0.0005,-0.001843445521661139,-0.001359190964152919,0.005786278011388656,0.005644985881426737
2007-03-12,0.001390121226095763,0.0,0.0013838205114205223,0.0014732425276675213,0.00398700471631595,0.0031595722710377914
2007-03-13,-0.011842558938858386,0.0,-0.0010321746656262178,-0.000790457800060375,-0.017444359245665834,-0.01660416848838589
2007-03-14,0.0028174085343969416,0.0,-0.0010361337869317254,-0.001162918059739573,0.0014601941282127928,0.0039014072673886463
2007-03-15,0.0025335383170898415,0.0,0.0004509206224768292,0.00041714416006454397,0.0056001818268742115,0.0055323510796274995
2007-03-16,-0.0029534994277713705,0.0,-0.0013002457906327225,-0.0008845790726002364,-0.0044620762561881026,-0.006535648829567007
2007-03-19,0.007505398969039864,0.0,0.0007119279480612962,0.00061384519483312,0.009108525914555072,0.00924775623378979
2007-03-20,0.00372531250457463,0.0,0.0007696668126609991,0.0005506120574302456,0.0037724889246976267,0.0031986133357271122
2007-03-21,0.011390858881553226,0.020606152218069607,0.003387265179703562,0.003033946349405461,0.012321136432595886,0.01412563545289117
2007-03-22,0.00016492253857270162,-0.0037921159351024898,-0.0012052474113378856,-0.0010112547107489084,-0.0008340692740938671,-0.0012691409237657436
2007-03-23,-0.00010148218583905038,0.002355652588825025,-0.00033891312130416077,-0.0001093867390487263,0.0015282619756035133,0.001333131637095781
2007-03-26,-0.00017173398964314844,0.000391967412717848,-0.0004381045098125594,-0.0007696270361984,-0.006813391831694817,-0.006319409560029388
2007-03-27,-0.0023624952928809595,-0.00445281835213674,-0.0003605032103436583,-0.000217752264000016,-0.005621784459225994,-0.006117040050792628
2007-03-28,-0.003327601904862476,-0.00883246678752808,-0.0012552717428367453,-0.0011399504514728064,-0.006271697786649543,-0.006733865453149728
2007-03-29,0.0030282921358483986,0.004629365246499444,-0.0003792734304552076,-0.0005435815851143853,0.003859417607449351,0.00473725465231968
2007-03-30,0.0015662112278844137,0.0008925618820277407,0.0020541174519501655,0.0024581546617883617,0.007833292276291204,0.006310325060854134
2007-04-02,0.0025403503286130506,0.0018721467773949471,0.0007763724081165864,0.0007171263555479015,0.003510850847602844,0.0037557385360760327
2007-04-03,0.004390151296288258,0.009517929775867434,0.0005519450809137997,0.00046610014311561837,0.00645195200857515,0.0075757171758968666
2007-04-04,0.0029572019157528186,0.0026263611280231353,0.00017846131525313624,1.1964210206663573e-06,-0.0010317438142781593,-0.0001662216077069038
2007-04-05,-6.21420747683147e-05,0.003157732662472171,-4.733954975196452e-05,0.00022786426228998838,0.0010973311246761288,0.0020689165793225718
2007-04-09,-0.001388225194843833,0.0003071834876621244,-0.0020325840560148902,-0.001788992232995319,0.0007506251643943913,0.0005955172253646467
2007-04-10,0.0037969931244824762,0.004307174578850932,0.001225671254646767,0.0010064109750897914,0.003913165061188624,0.004266710468922273
2007-04-11,-0.004337192304703771,-0.004477817723317179,-0.0009479151056297234,-0.0007001554413099096,-0.007546531797296206,-0.0065841478672874565
2007-04-12,0.003663572124719192,0.00554465009582354,0.0013338516420840273,0.0012717471398775385,-3.968519321659292e-05,0.003070016314241518
2007-04-13,0.0032372189772251147,0.003931263906992656,-0.0009968663134176997,-0.0010786819516663648,0.005103285577890587,0.0053908657630821494
2007-04-16,0.005467181777069962,0.009973971520419483,0.001622989944619133,0.0014408033863274295,0.0037957665156581164,0.00823008137464685
2007-04-17,0.0005072871712640855,0.0013900692925732456,0.0022536950207568233,0.0018956896924598604,0.004868563185880586,0.0026075355990844984
2007-04-18,-0.0005936766014149241,0.00042331555736999896,0.000854715821999485,0.0007600098745008826,-0.002791535154085111,-0.0009268574038976201
2007-04-19,-0.0034929060224376824,-0.0020270959715063303,0.000999286453230531,0.0012182215190481161,-0.003107310557152337,-0.0029704522967777328
2007-04-20,0.006632048404020769,0.010412533296539284,0.0005264269739338712,0.00040916192605676383,0.006503039181617619,0.009828099149737384
2007-04-23,0.00041398479073564986,-0.006781427439970038,0.001157060298330071,0.0008415902144754064,0.001713402199907314,-0.003198771362908904
2007-04-24,-0.0007312686499611589,-0.00011266598979177341,0.0031228601008770123,0.003216127083518272,-0.0009753103066392556,-0.0014476963638847694
2007-04-25,0.004039734311229989,0.009216801102837277,0.0012205524893365446,0.0013719522592248587,0.0032599498272513935,0.007249598325728858
2007-04-26,-0.001941403078089465,-0.001749916686157752,-0.0005916411717008375,-0.000197190216810404,-0.0006563199617791484,-0.0012760908243656462
2007-04-27,0.00016919721702500165,-0.00146945331890574,-2.9209081682566985e-05,-0.00011918372435423474,-0.0017797641756381122,-0.0016716035307574235
2007-04-30,-0.006919992413787241,-0.005992367129412723,0.0012951704039648893,0.0010701571185073545,-0.008261206597548816,-0.0080479020258286
2007-05-01,-0.0006328292464021369,0.0007740719322573664,-0.0001301898965442384,-0.0001268381287290281,-0.0035971045131954478,-0.0010178921296960363
2007-05-02,0.004811793516064561,0.006697074890014379,0.00039793262874762524,0.00041999081801299276,0.005914335715210184,0.006913617626176493
2007-05-03,0.0027801749363306092,0.0033907583143081518,-4.775451841007315e-05,-6.593094724548759e-05,0.0018010109786646454,0.0032423079630832827
2007-05-04,0.0022757834210496864,0.0065698353209497126,0.0016083282837454985,0.0014940559003460282,-0.000530106227343169,0.003510022667415632
2007-05-07,-0.0004062487463912435,0.000843736146179574,0.0004134133292488765,0.0004322196498031314,0.0017571822214471288,0.0012332404608231835
2007-05-08,-0.0024894115633697787,-0.004771052318420837,-0.00026081383853976647,-0.0002598602776359726,-0.00524063210985674,-0.0051389830608619905
2007-05-09,0.0020811649795215697,0.004100492201253254,-0.0014951549170132633,-0.0014495118796439839,0.005718752881964692,0.005437257407324048
2007-05-10,-0.008934163173473206,-0.01523590692376001,0.0007643458166414186,0.0011375614013851329,-0.010935295008750002,-0.014881988438806873
2007-05-11,0.007977635345139431,0.012623981609641382,0.0004873526062826229,0.0002663935162638203,0.011204441333985776,0.010479571539863527
2007-05-14,-0.003666480122148653,-0.002969415243262135,-0.0006546777364332581,-0.00036868848830588183,-0.0037410672469595082,-0.0037145876535873475
2007-05-15,-0.0015655863982148954,1.592832718844985e-05,-0.0009351959539984569,-0.0008348737750974199,-0.005811734469794138,-0.006035134875063597
2007-05-16,0.0009771390739191732,0.0039080086254680135,0.0019847165204400522,0.0019393375288004552,-0.0032677896615999286,0.0006369119766154397
2007-05-17,-0.0033482231555290926,-0.0035548815985596972,-0.0015646723660651981,-0.001377482116898277,-0.008664163500955549,-0.006345258304100413
2007-05-18,0.0018158093078392418,0.008154007874611045,-0.0009148362193044367,-0.0007287147874406929,-0.0016396144904509923,0.004494670079712433
2007-05-21,0.0034069960284734647,-0.0025703368001597144,0.001437413384569688,0.0013456138507565553,0.000648135833961632,-0.0012530994081937088
2007-05-22,-0.000617126269213117,4.4133512063690406e-05,-0.0014984310495012208,-0.0011649382063140736,0.006163020148119271,8.396098501154247e-05
2007-05-23,-0.00043427478858328375,0.0026199606211446532,-0.0008519490392642629,-0.0007665141593941248,-0.0019041366345158932,0.0019418079943606498
2007-05-24,-0.008825886859518017,-0.008572898657084691,-0.0006310310915743406,-0.0004895638160540498,-0.01030175972981507,-0.008810863605497585
2007-05-25,0.004013323852526538,0.005103964021849916,0.0006169009772489132,0.0006917752509616313,0.005033799844432029,0.004798814450192547
2007-05-29,0.0023244804865496876,0.002432983956111968,-0.0016568548142854318,-0.0017701766595201378,0.013130162770263123,-0.0010851231091427757
2007-05-30,0.005824378254761578,0.006168848390921676,0.002473894481784804,0.0023483761888113313,0.012794520003996132,0.009759478128350556
2007-05-31,0.0025201310693304785,0.001952920269656063,-0.0014230224195502903,-0.0016252252721707782,-0.0005661737417236149,0.0007451162621993345
2007-06-01,0.004899756807583259,0.005731792818859786,-0.0007427219745976515,-0.0004982711256615956,0.0033033742593065714,0.00486389227910885
2007-06-04,0.0024929608001958087,0.0014120168162604502,0.001410537038082872,0.0011313531804724429,0.002439840142392759,0.0019374737335859148
2007-06-05,-0.004517441482462841,-0.0045578033558458225,-0.002805339537184459,-0.002522857044920706,-0.008379281714633478,-0.006846344905758073
2007-06-06,-0.006960415769417746,-0.012646438540421703,-0.0012485895744841996,-0.0011677636317615064,-0.0081129858208093,-0.01102912688649781
2007-06-07,-0.0153265447008448,-0.011822113080697269,-0.008631363086210347,-0.007648486188225402,-0.019532442131302737,-0.014148555886801549
2007-06-08,0.002893040027242214,-0.005737206526946037,-0.000248959249420154,-0.0004384588614906776,0.007717563750807206,-0.002275605106831925
2007-06-11,0.0011815649640353732,0.002301120351610157,-0.0011288426931749898,-0.0009143930571522129,-0.0053544615048342235,0.004410426562688246
2007-06-12,-0.011280368573870297,-0.011215650168930303,-0.006451190533391343,-0.006021604606018403,-0.01414110296682616,-0.012146540803117674
2007-06-13,0.010599174637288768,0.01485730598296822,0.0041844977827600344,0.003305206134088012,0.013632976694832353,0.016473079446556595
2007-06-14,0.004787665960592586,0.006366247762480013,0.0014132035292374204,0.001540180329082809,-0.001440904423612958,0.0021222364790127297
2007-06-15,0.007563003821109327,0.005673285097065998,0.002784638980221447,0.002378853017324141,0.0074626821655521675,0.0077261899792801705
2007-06-18,-0.001228427396952356,0.0013583746797994178,2.333502278108193e-05,0.0002612130065298759,-0.004459424922943979,0.0007540904813117843
2007-06-19,0.0021001802150531837,0.001566895352332328,0.003138340006892306,0.0027025929352886085,0.0014303266086835866,-0.0009489574621090902
2007-06-20,-0.011074223710010885,-0.0129350307216461,-0.007037683810544685,-0.006750913049043146,-0.01836348074399224,-0.010838120136330206
2007-06-21,0.0034409861851966714,0.007292772672509103,0.00015220586624650458,0.00042676337093548787,0.005745622702004293,0.004233066957453313
2007-06-22,-0.0032815122325583757,-0.011680957767091129,0.0012417614724372994,0.001196044093431419,-0.005360319615819708,-0.008064333174237876
2007-06-25,-0.00413548386415021,-0.005043407750243089,-0.0020024480361599136,-0.002365741515965515,-0.008614678818420735,-0.009253352735542895
2007-06-26,-0.0058108140988634375,-0.010332568611821481,-0.0005577638281448366,-0.0002779511966318912,-0.0024757217792219263,-0.006696062895274637
2007-06-27,0.008317647890343524,0.014128836172509835,0.0009588021940146449,0.0006844272970190354,0.01169184768474371,0.015967014129254806
2007-06-28,-6.317082688311625e-05,5.77442291930765e-05,-0.0023631401647255987,-0.0025659248325067057,-0.0033298810556110403,-0.0019756593259961136
2007-06-29,0.0024402782635686146,0.007081819940589743,0.0013292553582851896,0.000444741750648334,-0.000127254927889999,0.0015221502389620135
2007-07-02,0.010198981616400815,0.016981264602808573,0.004251647004521645,0.004693984622506056,0.014697845022782062,0.013585011631746104
2007-07-03,0.0005891949937342028,0.0063420249501095856,-0.0009030934516878058,-0.0008598181196668053,0.0005278399287796708,0.005073619948971699
2007-07-05,-0.00038067402579893163,-0.00028494979512208975,-0.004101904239991892,-0.00378509426399671,0.0008302927093826803,-0.00022795984565919896
2007-07-06,0.003708703995333424,0.012083456868272103,-6.534575996881712e-05,-1.5667353960744647e-05,0.006608999144752912,0.009666765487759185
2007-07-09,0.002390038243812946,0.006032043229932317,0.002220863536178501,0.0021973927402003583,0.004459751131508847,0.004825634588794014
2007-07-10,-0.005687154662773551,-0.016088484627868556,0.001085065208929675,0.00011399579541004196,-0.01045047773670834,-0.01287078769423379
2007-07-11,0.0007845177747505749,0.008800925139148697,-0.004052266183568272,-0.0038950877503179694,0.00047364389875459217,0.007040740098052054
2007-07-12,0.007565781361749176,0.017781756900809055,0.0013089850716889674,0.0016479424989782263,0.011640641863078373,0.014225405520865179
2007-07-13,0.004525296235374171,0.008104272332022846,0.003421052182766788,0.0031185614266186408,0.0051987122383481904,0.007185133647278004
2007-07-16,-0.0030436787623399127,-0.009896907273029543,0.0012603661023676783,0.0010814199834445152,-0.004527911362138791,-0.008363823193560006
2007-07-17,-0.0010284351496979201,-0.0016877975976017368,-0.000694439406485762,-0.0005695335017421767,-0.0012632697665315147,-0.0018411908228021798
2007-07-18,0.000488216826341709,-0.0005647376258217524,-0.0010497332969502888,-0.001734069838829639,-0.002406938296243114,-0.003037165664992533
2007-07-19,0.0036374121234124777,0.006397460242761864,0.0005232646687286526,0.0005493046940347631,0.0051835914802504345,0.008346733574810378
2007-07-20,-0.004399569412644137,-0.008038438034927542,-0.0003895703562053724,-0.000789069345911533,-0.004860912206656331,-0.007723535546238611
2007-07-23,-0.0007058392835245981,0.003992892329183218,-0.001292944387386314,-0.0012243043736275736,0.0030539976179142785,0.011200240934740605
2007-07-24,-0.012094074156998386,-0.016707167843686713,-0.003582074796659,-0.003437583580091485,-0.014679847444270935,-0.022670989910785352
2007-07-25,-0.0013768617254872992,0.0004480603251714244,-0.002886388081474814,-0.0037589966705544402,-0.0052491150380307924,0.003885631555759913
2007-07-26,-0.017045246105265262,-0.02511456673172522,-0.006590118041773717,-0.006850557651355494,-0.02710671590537444,-0.010641540648957233
2007-07-27,-0.011299066259453951,0.002552799721465969,-0.008717987237183185,-0.009466124217159231,-0.015616052274692777,0.0033447178038394873
2007-07-30,0.010572002352644326,-0.00025,0.005021941391241668,0.005321119737987568,0.016403595320749503,-2.0755615207976888e-05
2007-07-31,-0.003163599985887952,0.008345575078334857,0.0013701042209664826,0.0015129572531562359,-0.0044193677105558654,0.0033382300196197912
2007-08-01,0.001476268531867149,-0.007666331790020803,-0.0004431042473541495,-0.0007577240301523917,0.0016894179382061223,-0.002966532708716669
2007-08-02,0.004970355513783057,-0.0013590347235454643,0.0024799925228148932,0.0026745678174249447,0.006887811849489988,-0.0004436138828653902
2007-08-03,-0.014650750061363158,-0.012314798643567219,-0.0002846728061358964,-0.00025357370399562714,-0.01637326389544697,-0.004825919467560964
2007-08-06,0.003772550267259091,-0.03217813241131352,-0.0012508849857166026,-0.0005037191203335505,0.010340177979939823,-0.012771251003778843
2007-08-07,0.0059353742537872865,-0.0003333333333333333,0.004087463732365189,0.003945726125218991,0.004626989588168509,0.0004935416979650077
2007-08-08,0.012375907751033272,0.0001666666666666667,0.004941348203360964,0.0058354523289921925,0.020016722304551468,0.004983071675965979
2007-08-09,-0.015828163738114336,0.0,-0.003127966894041837,-0.0026868625664713468,-0.019987236358609595,-0.002621042557929437
2007-08-10,-0.004911185789422729,0.0,-0.003249385042667137,-0.0033024837274864324,-0.008467152648763313,-0.0030697646013510007
2007-08-13,0.0024011641835592398,0.0,0.004445594771149856,0.004383564437916326,0.002249363217277877,0.0045234613581200565
2007-08-14,-0.00895735860508868,0.0,-0.0020918629076904886,-0.002726908776435345,-0.013901256166856987,-0.002457963400264654
2007-08-15,-0.010300085877551579,0.0,0.00039212567137543734,0.0010858608303526943,-0.01432626005938392,0.0013395134148203494
2007-08-16,3.39923542336197e-06,0.0,-0.0018959090450073384,-0.0013379649321227046,-0.0026670763993211387,-0.0019519353494922807
2007-08-17,0.011939798622290058,0.0,0.006319997270366844,0.006806334755319025,0.015481646177518227,0.0066857760567891195
2007-08-20,-0.0002530060914896874,0.0,-0.002673256622741618,-0.0032103297481881885,0.002202871310652442,-0.003774730612682601
2007-08-21,0.0011223648443049038,0.0,0.00022433331787231263,9.19698060026516e-05,-0.001475727670433118,2.1792180994134018e-05
2007-08-22,0.010467062102825978,0.0,0.004028500257417979,0.004141928706443641,0.01759629180839488,0.004012276296665921
2007-08-23,-0.0011585548956076852,0.0,0.0026261478591747198,0.0027220064987077026,-0.00013595825053186678,0.0028779648208704838
2007-08-24,0.010808442981877057,0.0,0.0025114693747938415,0.001593373510879018,0.01188481426244353,0.0018422864159349632
2007-08-27,-0.004718226309742498,0.0,0.0018397530128422502,0.002363961241759275,-0.0033787465749115604,0.002552029464167506
2007-08-28,-0.012877343464402228,0.0,-0.00046178234231708206,-0.000810463359855287,-0.019517948031909003,-0.0005498150105937153
2007-08-29,0.014917033621982299,0.0,0.002002453025222063,0.0021859522924281187,0.02057609223533526,0.0020733535938134698
2007-08-30,-0.0007295798903188782,0.0,0.002048269844410071,0.0018552974931648975,-0.0016680573539145996,0.0018489896973891752
2007-08-31,0.010656378834183121,0.0,0.005548611349302303,0.005465960972249022,0.015493185714496191,0.0054295009302265445
2007-09-04,0.008376693981778854,0.01133189701260573,0.002937012457187569,0.003053487357024466,0.011955498764536228,0.00916550614319895
2007-09-05,-0.005037866959742593,-0.009994789661145857,0.0012824840898567266,0.0009650616234929179,-0.00923510984592155,-0.008966134593959703
2007-09-06,0.003888004357533544,-0.0009225553911853851,-0.00045357183995753424,-0.000328454585241172,0.007866468811607992,-0.0005356888168050944
2007-09-07,-0.007304827529195005,-0.01739277448596183,-0.0021169764584040903,-0.0029396842407793692,-0.012006270812450169,-0.013984983453317095
2007-09-10,-0.00014934912759049786,0.009663012641317347,0.003256564290790857,0.0028524866002866468,-0.0005396984962245295,0.006408949443889392
2007-09-11,0.01034959424056673,0.012904158086831406,0.0025966821330601284,0.0029993317145421594,0.015256600680046906,0.006968421511182558
2007-09-12,0.0006436838355192982,0.006192680567548335,0.0006915203001259646,0.0009625120216574283,0.0007670969962164545,0.005008848417999901
2007-09-13,0.0012700855045713576,-0.004975730829979519,-0.0021254852757093606,-0.0019449928891179646,0.004841676564257965,-0.004889339570721403
2007-09-14,0.001993413014477251,-0.0018741167370159863,0.0041711433564840805,0.004433583642694838,0.0026011331922828956,-0.0022199206508363703
2007-09-17,-0.0007861607042655303,0.007382749512936776,0.0017043683389206918,0.0015217012098262116,-0.000615472195363481,0.002664066981232411
2007-09-18,0.019262643715997653,0.0173525650844713,0.006221389841177016,0.006645881672470398,0.025026828140228774,0.011872748335170647
2007-09-19,0.004928968331604262,0.006156298389266134,0.005797713755466685,0.007364639232540124,0.009253463106308764,0.005600040142627449
2007-09-20,-0.006415423522748674,8.266942626796109e-05,-0.012496461745477232,-0.013480573120879897,-0.007321896728539225,-0.0008285629993492911
2007-09-21,0.0035843031156694615,0.0029408966591202746,0.0033133927967284207,0.0030023400887403736,0.0041491918781299,0.006551451249022732
2007-09-24,0.0026780795151363063,0.0026292801428508777,0.0034332527935007594,0.003409357480777809,0.007667037286449484,0.0047843389454146805
2007-09-25,-0.0037940198279042166,-0.0017710608453365235,0.0003532265939501483,0.0007481141406568868,-0.004291069863022197,-0.0037590246740073375
2007-09-26,0.0033788956773412727,0.0015320060981988835,-0.0005990759570286054,-0.0009568387202242016,0.0042222422961377265,0.003995952571719241
2007-09-27,0.008855233690059989,0.011570883492563506,0.0014213603873672028,0.0004903025494458869,0.007901247387148468,0.020052712036825737
2007-09-28,-0.002598974621140746,-0.0020117949430195304,-0.00019109710129712188,2.4248266364182527e-05,-0.0005227905879563523,-0.0053409213241655965
2007-10-01,0.008989133078584795,0.009931628324741839,0.00019154575899014864,0.00042162030771289454,0.014826341298109509,0.008092621231783278
2007-10-02,0.0013381366565515705,-0.0027204669193810925,0.0015545849051113246,0.0020427606890167315,-3.853957727031497e-05,0.0007443315323615423
2007-10-03,-0.004232384090645176,-0.006655046945142876,-0.001138784365889461,-0.0015074089089999623,-0.010739319027496811,-0.01417301908601557
2007-10-04,0.00542848555637126,0.006301527629738195,0.0036788063739194507,0.002956824923190908,0.008413200788633125,0.007922821413813102
2007-10-05,0.007239853791978845,0.01098176906972238,-0.002375047758926249,-0.002156230641488524,0.014341495727538206,0.014449072995825584
2007-10-08,-0.006037217197488482,-0.009964023726482597,0.003161017756805542,0.004001989496278719,-0.008881513829879392,-0.011029469226723383
2007-10-09,0.006024811401505485,0.008616130070526683,-0.00023172420979123017,-0.00017744250099174417,0.008811378006616648,0.012390443911488932
2007-10-10,0.0007908195296889929,0.0017031132251418514,0.0009070373260549545,0.0005150473638773302,-0.0006142800812126895,-0.0005600165759704848
2007-10-11,-0.0003648517261028048,0.001221158326993153,0.0009304666178566895,0.0007838602098285581,0.00012675461650941706,-0.002647720134113541
2007-10-12,0.002462122172586737,0.007062819038711452,-0.0009516431928001866,-0.0006479945887565183,0.005144801539416359,0.01008664340817934
2007-10-15,-0.0023049253380258003,-0.0009162500612244129,0.0020259671692480687,0.001740008637588508,-0.00441077390018865,-0.009878578855705127
2007-10-16,-0.0073071848113105,-0.009724077359948643,-0.0014999838358010114,-0.0015065845185644,-0.009458220157272696,-0.014565764368879543
2007-10-17,0.0042985185891274745,0.006265825461129134,-0.0015369144718203236,-0.0027518882131454207,0.001408776083547158,0.012847388594098383
2007-10-18,0.003941918266838071,0.006823443180152704,0.0008628997914562088,0.0006682389192332428,0.00579963425415571,0.005910856602677248
2007-10-19,-0.01582011644053212,-0.02189948399038956,-0.0010572713196181926,-0.0017655627697107338,-0.022242122056203947,-0.027319926554219578
2007-10-22,0.00258516264647585,-0.0032286445015229336,-0.0030483477451055175,-0.003221907928035604,0.0004132723131788504,-0.00597939316918642
2007-10-23,0.006479987331995475,0.004361509041145791,0.0022680499582197165,0.003094749856173124,0.013644574670511134,0.0023278446095581287
2007-10-24,-0.0002988284920736917,0.0007044361629154443,0.0027247160682209847,0.0022059769354114407,-0.0038260890304311354,0.0010648255928029692
2007-10-25,0.004226593534162958,0.010675319026255932,5.573310469726917e-05,-0.00027311263904163157,0.005599822226399282,0.019178802191083005
2007-10-26,0.00970543438542195,0.013873444473195794,0.0013027017070317292,0.001461927021884566,0.01666256955804716,0.015413055367642741
2007-10-29,0.004538966080661679,0.010385996193508718,0.0024214304969353475,0.001805925930716774,0.005011659265675987,0.015765123873854554
2007-10-30,-0.005649059669530641,-0.012032749008496367,-0.0014112404012251215,-0.0009123823031747175,-0.005546460746410464,-0.015194743043708958
2007-10-31,0.008082518369881365,0.012377413944127351,0.0009384852643256913,0.0017541115158762387,0.015479589112257438,0.008253389140054931
